broad_id,Compound,Compound_Category,target,Metadata_pert_id_dose,Metadata_mmoles_per_liter
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_3.33,3.3333
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_1.11,1.1111
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_10.0,10.0
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_3.33,3.3333
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_1.11,1.1111
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_10.0,10.0
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_3.33,3.3333
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_1.11,1.1111
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_10.0,10.0
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_3.33,3.3333
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_1.11,1.1111
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_10.0,10.0
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_3.33,3.3333
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_1.11,1.1111
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_10.0,10.0
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_3.33,3.3333
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_1.11,1.1111
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_10.0,10.0
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_3.33,3.3333
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_1.11,1.1111
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_10.0,10.0
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_3.33,3.3333
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_1.11,1.1111
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_10.0,10.0
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_3.33,3.3333
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_1.11,1.1111
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_10.0,10.0
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_3.33,3.3333
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_1.11,1.1111
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_10.0,10.0
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_3.33,3.3333
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_1.11,1.1111
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_10.0,10.0
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_3.33,3.3333
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_1.11,1.1111
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_10.0,10.0
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_3.33,3.3333
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_1.11,1.1111
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_10.0,10.0
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_3.33,3.3333
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_10.0,10.0
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_3.33,3.3333
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_1.11,1.1111
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_10.0,10.0
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_3.33,3.3333
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_10.0,10.0
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_3.33,3.3333
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_1.11,1.1111
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_10.0,10.0
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_3.33,3.3333
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_1.11,1.1111
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_10.0,10.0
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_3.33,3.3333
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_1.11,1.1111
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_10.0,10.0
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_3.33,3.3333
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_1.11,1.1111
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_10.0,10.0
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_3.33,3.3333
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_1.11,1.1111
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_10.0,10.0
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_3.33,3.3333
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_1.11,1.1111
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_10.0,10.0
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_3.33,3.3333
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_1.11,1.1111
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_10.0,10.0
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_3.33,3.3333
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_1.11,1.1111
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_10.0,10.0
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_3.33,3.3333
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_1.11,1.1111
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_10.0,10.0
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_3.33,3.3333
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_1.11,1.1111
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_10.0,10.0
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_3.33,3.3333
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_1.11,1.1111
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_10.0,10.0
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_3.33,3.3333
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_1.11,1.1111
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_10.0,10.0
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_3.33,3.3333
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_1.11,1.1111
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_10.0,10.0
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_3.33,3.3333
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_10.0,10.0
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_3.33,3.3333
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_1.11,1.1111
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_10.0,10.0
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_3.33,3.3333
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_10.0,10.0
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_3.33,3.3333
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_1.11,1.1111
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_10.0,10.0
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_3.33,3.3333
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_1.11,1.1111
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_10.0,10.0
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_3.33,3.3333
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_1.11,1.1111
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_10.0,10.0
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_3.33,3.3333
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_1.11,1.1111
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_10.0,10.0
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_3.33,3.3333
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_1.11,1.1111
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_10.0,10.0
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_3.33,3.3333
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_1.11,1.1111
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_10.0,10.0
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_3.33,3.3333
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_1.11,1.1111
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_10.0,10.0
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_3.33,3.3333
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_1.11,1.1111
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_10.0,10.0
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_3.33,3.3333
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_1.11,1.1111
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_10.0,10.0
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_3.33,3.3333
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_1.11,1.1111
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_10.0,10.0
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_3.33,3.3333
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_1.11,1.1111
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_10.0,10.0
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_3.33,3.3333
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_1.11,1.1111
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_10.0,10.0
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_3.33,3.3333
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_1.11,1.1111
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_10.0,10.0
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_3.33,3.3333
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_10.0,10.0
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_3.33,3.3333
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_1.11,1.1111
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_10.0,10.0
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_3.33,3.3333
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_10.0,10.0
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_3.33,3.3333
BRD-K15179879,carfilzomib,proteasome inhibitor,PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9,BRD-K15179879_1.11,1.1111
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_10.0,10.0
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_3.33,3.3333
BRD-A15297126,fluocinonide,glucocorticoid receptor agonist,NR3C1|SERPINA6|SMO,BRD-A15297126_1.11,1.1111
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_10.0,10.0
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_3.33,3.3333
BRD-A12077521,cefepime,bacterial cell wall synthesis inhibitor,,BRD-A12077521_1.11,1.1111
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_10.0,10.0
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_3.33,3.3333
BRD-K12423485,griseofulvin,tubulin polymerization inhibitor,KRT12,BRD-K12423485_1.11,1.1111
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_10.0,10.0
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_3.33,3.3333
BRD-K12539416,sulbutiamine,acetylcholine receptor antagonist,,BRD-K12539416_1.11,1.1111
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_10.0,10.0
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_3.33,3.3333
BRD-K12787259,CX-5461,RNA polymerase inhibitor,,BRD-K12787259_1.11,1.1111
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_10.0,10.0
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_3.33,3.3333
BRD-K12867552,PCI-24781,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6,BRD-K12867552_1.11,1.1111
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_10.0,10.0
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_3.33,3.3333
BRD-A12896037,cisapride,serotonin receptor agonist,HTR2A|HTR3A|HTR4|KCNH2,BRD-A12896037_1.11,1.1111
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_10.0,10.0
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_3.33,3.3333
BRD-K12994359,valdecoxib,cyclooxygenase inhibitor,CA12|PTGS2,BRD-K12994359_1.11,1.1111
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_10.0,10.0
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_3.33,3.3333
BRD-A13133631,fluorometholone,glucocorticoid receptor agonist,NR3C1,BRD-A13133631_1.11,1.1111
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_10.0,10.0
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_3.33,3.3333
BRD-K13154216,everolimus,mTOR inhibitor,MTOR,BRD-K13154216_1.11,1.1111
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_10.0,10.0
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_3.33,3.3333
BRD-A13188892,doxazosin,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D,BRD-A13188892_1.11,1.1111
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_10.0,10.0
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_3.33,3.3333
BRD-K13390322,AT-7519,CDK inhibitor,CDK1|CDK2|CDK4|CDK5|CDK6|CDK9,BRD-K13390322_1.11,1.1111
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_10.0,10.0
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_3.33,3.3333
BRD-K13662825,dinaciclib,CDK inhibitor,CDK1|CDK2|CDK5|CDK9,BRD-K13662825_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_10.0,10.0
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_3.33,3.3333
BRD-K14704277,cinoxacin,DNA inhibitor,,BRD-K14704277_1.11,1.1111
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_10.0,10.0
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_3.33,3.3333
BRD-A14966924,alaproclate,serotonin receptor antagonist,SLC6A4,BRD-A14966924_1.11,1.1111
